Date of submission,PAC WellBore ID,PAC String Type,WELL STATUS,WELL STATUS L1,HEALTHY/UNHEALTHY,UNHEALTHY CATEGORY,ISSUE,WFAM Score,Age,Age Factors,Score,Shallow Gas,Score2,Metal Loss Above Top Packer,Score3,Cement,Score4,Casing Thread,Score5,Corrosive Fluid,Score6,Final Score,WIRE,,,,
November,Sarawak Gas,M3-A109S01-TS,Abandonment,PA-SWAP1,Healthy,Intact,,2,18,10-30 years,1.05,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,2.789325,Low,,,,
November,Sarawak Gas,M3-A110-TS,Abandonment,PA-SWAP1,Healthy,Intact,,2,23,10-30 years,1.05,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,2.789325,Low,,,,
November,Sarawak Gas,M4-A101-TS,Abandonment,PA-SWAP1,Healthy,Intact,,2,16,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,Sarawak Gas,M4-A102-TS,Abandonment,PA-SWAP1,Healthy,Intact,,2,16,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,Sarawak Gas,NC3-A001-TS,Active,Flowing,Healthy,Intact,,2,2,Below 10 years,1,No risk,1,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,Yes,1.1,2.31,Low,,,,
November,Sarawak Gas,NC3-A002-TS,Active,Flowing,Healthy,P3-Within Limit,,3,2,Below 10 years,1,No risk,1,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,Yes,1.1,3.465,Low,,,,
November,Sarawak Gas,NC3-A003S04-TS,Active,Flowing,Healthy,P3-Within Limit,,3,2,Below 10 years,1,No risk,1,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,Yes,1.1,3.465,Low,,,,
November,Sarawak Gas,NC3-A004-TS,Active,Flowing,Healthy,Intact,,2,2,Below 10 years,1,No risk,1,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,Yes,1.1,2.31,Low,,,,
November,Sarawak Gas,NC3-A005-TS,Active,Flowing,Healthy,Intact,,2,2,Below 10 years,1,No risk,1,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,Yes,1.1,2.31,Low,,,,
November,Sarawak Gas,PC4-A002-TS,Active,Flowing,Healthy,Intact,,2,9,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.415,Low,,,,
November,Sarawak Gas,PC4-A003-TS,Active,Flowing,Healthy,Intact,,2,9,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.415,Low,,,,
November,Sarawak Gas,SC-A001-TS,Idle,EI-RMD,Healthy,Intact,,2,9,Below 10 years,1,Proven,1.15,Below 30%,1,Fit for purpose,1,Fit for purpose,1,No,1,2.3,Low,,,,
November,Sarawak Gas,SC-A002-TS,Active,Flowing,Healthy,Intact,,2,9,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.415,Low,,,,
November,Sarawak Gas,SC-A003-TS,Active,Flowing,Healthy,Intact,,2,9,Below 10 years,1,No risk,1,Below 30%,1,Fit for purpose,1,Fit for purpose,1,No,1,2,Low,,,,
November,Sarawak Gas,SC-A004-TS,Active,Flowing,Healthy,Intact,,2,9,Below 10 years,1,No risk,1,Below 30%,1,Fit for purpose,1,Fit for purpose,1,No,1,2,Low,,,,
November,Sarawak Gas,SC-A005-TS,Active,Flowing,Healthy,Intact,,2,9,Below 10 years,1,No risk,1,Below 30%,1,Fit for purpose,1,Fit for purpose,1,No,1,2,Low,,,,
November,Sarawak Gas,SC-A006-TS,Active,Flowing,Healthy,Intact,,2,9,Below 10 years,1,No risk,1,Below 30%,1,Fit for purpose,1,Fit for purpose,1,No,1,2,Low,,,,
November,SK OIL,BAKU00003-TS,Abandoned,PA-SWAP1,Healthy,Intact,,2,46,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,BAKU-A004S01-LS,Idle,NC-RES,Healthy,P3-Within Limit,,3,27,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,BAKU-A004S01-SS,Idle,NC-RES,Healthy,Intact,,2,27,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BAKU-A005S02-LS,Idle,NC-RES,Healthy,Intact,,2,20,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BAKU-A005S02-SS,Idle,NC-RES,Healthy,P3-Within Limit,,3,20,10-30 years,1.05,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.803625,Medium,,,,
November,SK OIL,BAKU-A006S01-LS,Idle,NC-RES,Healthy,Intact,,2,27,10-30 years,1.05,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.53575,Low,,,,
November,SK OIL,BAKU-A006S01-SS,Idle,NC-RES,Healthy,P3-Within Limit,,3,27,10-30 years,1.05,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.803625,Medium,,,,
November,SK OIL,BAKU-A007-LS,Idle,NC-RES,Healthy,P3-Within Limit,,3,27,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,BAKU-A007-SS,Idle,NC-RES,Healthy,Intact,,2,27,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-A009-TS,Abandoned,PA-SWAP1,Unhealthy,P2 - Exceed Limit,Combination SCSSV & Xmas Tree,4,48,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,5.57865,Serious,,,,
November,SK OIL,BARM-A010-LS,Abandoned,PA-SWAP1,Healthy,Intact,,2,48,More than 30 years,1.1,Proven,1.15,Below 30%,1,Not fit for purpose,1.1,Fit for purpose,1,No,1,2.783,Low,,,,
November,SK OIL,BARM-A010-SS,Abandoned,PA-SWAP1,Healthy,P3-Within Limit,,3,48,More than 30 years,1.1,Proven,1.15,Below 30%,1,Not fit for purpose,1.1,Fit for purpose,1,No,1,4.1745,Medium,,,,
November,SK OIL,BARM-A011-LS,Active,Intermittent,Unhealthy,P2 - Exceed Limit,SCSSV Issue,4,37,More than 30 years,1.1,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,5.313,High,,,,
November,SK OIL,BARM-A011-SS,Idle,NC-RES,Healthy,P3-Within Limit,,3,37,More than 30 years,1.1,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.98475,Medium,,,,
November,SK OIL,BARM-A012-LS,Abandoned,PA-SWAP1,Healthy,P3-Within Limit,,3,48,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,4.1839875,Medium,,,,
November,SK OIL,BARM-A012-SS,Abandoned,PA-SWAP1,Healthy,P3-Within Limit,,3,48,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,4.1839875,Medium,,,,
November,SK OIL,BARM-A013S01-LS,Abandoned,PA-SWAP1,Healthy,P3-Within Limit,,3,28,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,BARM-A013S01-SS,Abandoned,PA-SWAP1,Healthy,P3-Within Limit,,3,28,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,BARM-A014R01-TS,Active,Flowing,Healthy,P3-Within Limit,,3,12,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,BARM-A015S01-TS,Active,Flowing,Healthy,Intact,,2,12,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,Yes,1.1,2.92879125,Low,,,,
November,SK OIL,BARM-A016S03-LS,Idle,NC-RES,Healthy,Intact,,2,28,10-30 years,1.05,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.53575,Low,,,,
November,SK OIL,BARM-A016S03-SS,Idle,NC-RES,Healthy,P3-Within Limit,,3,28,10-30 years,1.05,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.803625,Medium,,,,
November,SK OIL,BARM-A017S01-TS,Active,Flowing,Healthy,Intact,,2,12,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-A019-LS,Abandoned,PA-PART,Healthy,P3-Within Limit,,3,47,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,4.1839875,Medium,,,,
November,SK OIL,BARM-A019-SS,Abandoned,PA-PART,Healthy,P3-Within Limit,,3,47,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,4.1839875,Medium,,,,
November,SK OIL,BARM-A020S03-TS,Active,Flowing,Unhealthy,P2 - Exceed Limit,SCSSV Issue,4,12,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,5.325075,High,,,,
November,SK OIL,BARM-A021W01-TS,Active,Flowing,Healthy,P3-Within Limit,,3,6,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,3.6225,Medium,,,,
November,SK OIL,BARM-A022W01-TS,Active,Flowing,Healthy,P3-Within Limit,,3,6,Below 10 years,1,Proven,1.15,Below 30%,1,Fit for purpose,1,Fit for purpose,1,No,1,3.45,Low,,,,
November,SK OIL,BARM-A045-LS,Abandoned,PA-SWAP1,Healthy,P3-Within Limit,,3,37,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,4.1839875,Medium,,,,
November,SK OIL,BARM-A045-SS,Abandoned,PA-SWAP1,Healthy,Intact,,2,37,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,BARM-A054-LS,Active,Flowing,Healthy,P3-Within Limit,,3,28,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,BARM-A054-SS,Active,Flowing,Healthy,P3-Within Limit,,3,28,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,BARM-A057W01-LS,Active,Flowing,Healthy,P3-Within Limit,,3,6,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,3.6225,Medium,,,,
November,SK OIL,BARM-A057W01-SS,Active,Intermittent,Unhealthy,P2 - Exceed Limit,SCSSV Issue,4,6,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,4.83,High,,,,
November,SK OIL,BARM-A058S02-LS,Active,Flowing,Healthy,Intact,,2,27,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-A058S02-SS,Active,Flowing,Healthy,P3-Within Limit,,3,27,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,BARM-B001-LS,Idle,NC-RES,Healthy,P3-Within Limit,,3,14,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,BARM-B001-SS,Idle,EI-AL,Unhealthy,P1- Serious,Combination SCSSV & Xmas Tree,5,14,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,6.65634375,Serious,,,,
November,SK OIL,BARM-B002-LS,Active,Flowing,Healthy,Intact,,2,14,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-B002-SS,Active,Intermittent,Unhealthy,P2 - Exceed Limit,Combination SCSSV & Xmas Tree,4,14,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,5.325075,High,,,,
November,SK OIL,BARM-B003-LS,Active,Flowing,Unhealthy,P2 - Exceed Limit,Wellhead/Xmas Tree Passing,4,14,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,5.325075,High,,,,
November,SK OIL,BARM-B003-SS,Active,Flowing,Healthy,Intact,,2,14,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-B004S01-LS,Active,Flowing,Healthy,Intact,,2,14,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-B004S01-SS,Idle,NC-RES,Healthy,P3-Within Limit,,3,14,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,BARM-B005-LS,Active,Flowing,Healthy,Intact,,2,14,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-B005-SS,Active,Flowing,Healthy,Intact,,2,14,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-B006-LS,Active,Flowing,Healthy,Intact,,2,13,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-B006-SS,Active,Flowing,Healthy,Intact,,2,13,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-B007-LS,Active,Intermittent,Unhealthy,P2 - Exceed Limit,SCSSV Issue,4,14,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,5.325075,High,,,,
November,SK OIL,BARM-B007-SS,Active,Flowing,Healthy,Intact,,2,14,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-B024-LS,Abandoned,PA-SWAP1,Healthy,Intact,,2,46,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,BARM-B024-SS,Abandoned,PA-SWAP1,Healthy,Intact,,2,46,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,BARM-B033S01-TS,Active,Flowing,Healthy,Intact,,2,3,Below 10 years,1,Proven,1.15,Above 50%,1.15,Fit for purpose,1,Fit for purpose,1,No,1,2.645,Low,,,,
November,SK OIL,BARM-B034S01-LS,Active,Flowing,Healthy,Intact,,2,25,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-B034S01-SS,Active,Intermittent,Healthy,Intact,,2,25,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-B035S01-LS,Active,Flowing,Healthy,Intact,,2,13,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-B035S01-SS,Active,Flowing,Healthy,Intact,,2,13,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-B036S02-LS,Abandoned,PA-SWAP1,Healthy,P3-Within Limit,,3,24,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,BARM-B036S02-SS,Abandoned,PA-SWAP1,Healthy,Intact,,2,24,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-B037S02-LS,Abandoned,PA-PART,Healthy,Intact,,2,26,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-B037S02-SS,Abandoned,PA-PART,Healthy,Intact,,2,26,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-B038S01-LS,Idle,NC-RES,Healthy,Intact,,2,25,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-B038S01-SS,Idle,EI-RMD,Healthy,Intact,,2,25,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-B039-LS,Abandoned,PA-PART,Healthy,Intact,,2,44,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,BARM-B039-SS,Abandoned,PA-PART,Healthy,Intact,,2,44,More than 30 years,1.1,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.789325,Low,,,,
November,SK OIL,BARM-B040S01-TS,Active,Flowing,Unhealthy,P2 - Exceed Limit,Wellhead/Xmas Tree Passing,4,25,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,5.325075,High,,,,
November,SK OIL,BARM-B041S02-TS,Active,Flowing,Healthy,Intact,,2,4,Below 10 years,1,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.415,Low,,,,
November,SK OIL,BARM-B109S01-LS,Active,Flowing,Healthy,Intact,,2,13,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-B109S01-SS,Active,Flowing,Healthy,P3-Within Limit,,3,13,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,BARM-C018S01-LS,Abandoned,PA-SWAP1,Healthy,P3-Within Limit,,3,27,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,BARM-C018S01-SS,Abandoned,PA-SWAP1,Healthy,P3-Within Limit,,3,27,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,BARM-C025S01-LS,Idle,NC-RES,Healthy,Intact,,2,29,10-30 years,1.05,Proven,1.15,Unknown,1.05,Not fit for purpose,1.1,Not fit for purpose,1.1,No,1,3.0682575,Low,,,,
November,SK OIL,BARM-C025S01-SS,Idle,NC-RES,Healthy,Intact,,2,29,10-30 years,1.05,Proven,1.15,Unknown,1.05,Not fit for purpose,1.1,Not fit for purpose,1.1,No,1,3.0682575,Low,,,,
November,SK OIL,BARM-C026S02-LS,Idle,NC-RES,Healthy,Intact,,2,29,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-C026S02-SS,Active,Intermittent,Healthy,Intact,,2,29,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-C027S01-LS,Active,Flowing,Healthy,Intact,,2,29,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-C027S01-SS,Active,Flowing,Healthy,Intact,,2,29,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-C028S01-LS,Abandoned,PA-SWAP1,Healthy,P3-Within Limit,,3,29,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,BARM-C028S01-SS,Abandoned,PA-SWAP1,Healthy,Intact,,2,29,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-C030W01-LS,Idle,NE-RM,Healthy,Intact,,2,10,10-30 years,1.05,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.53575,Low,,,,
November,SK OIL,BARM-C030W01-SS,Idle,NE-RM,Healthy,Intact,,2,10,10-30 years,1.05,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.53575,Low,,,,
November,SK OIL,BARM-C031S02-LS,Active,Flowing,Healthy,P3-Within Limit,,3,23,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,BARM-C031S02-SS,Idle,NC-RES,Healthy,P3-Within Limit,,3,23,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,BARM-C046-LS,Idle,NC-RES,Healthy,Intact,,2,27,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-C046-SS,Idle,NC-RES,Healthy,P3-Within Limit,,3,27,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,BARM-C051W01-LS,Idle,NE-RM,Healthy,Intact,,2,10,10-30 years,1.05,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.53575,Low,,,,
November,SK OIL,BARM-C051W01-SS,Active,Flowing,Healthy,Intact,,2,10,10-30 years,1.05,Proven,1.15,Unknown,1.05,Fit for purpose,1,Fit for purpose,1,No,1,2.53575,Low,,,,
November,SK OIL,BARM-C052S01-LS,Active,Flowing,Healthy,Intact,,2,23,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-C052S01-SS,Active,Flowing,Healthy,Intact,,2,23,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-C053S01-LS,Active,Flowing,Healthy,Intact,,2,23,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-C053S01-SS,Idle,NC-RES,Healthy,P3-Within Limit,,3,23,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,BARM-D047S01-LS,Active,Flowing,Healthy,P3-Within Limit,,3,15,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,BARM-D047S01-SS,Idle,EI-RMD,Healthy,P3-Within Limit,,3,15,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,BARM-D048S01-LS,Active,Flowing,Healthy,P3-Within Limit,,3,15,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,BARM-D048S01-SS,Active,Flowing,Healthy,Intact,,2,15,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-D049S02-LS,Active,Flowing,Healthy,P3-Within Limit,,3,16,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,BARM-D049S02-SS,Active,Flowing,Healthy,P3-Within Limit,,3,16,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,BARM-D050S01-LS,Active,Flowing,Healthy,P3-Within Limit,,3,15,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,BARM-D050S01-SS,Active,Flowing,Healthy,Intact,,2,15,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
November,SK OIL,BARM-E060-LS,Active,Flowing,Healthy,Intact,,2,24,10-30 years,1.05,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.53575,Low,,,,
November,SK OIL,BARM-E060-SS,Idle,NC-RES,Healthy,Intact,,2,24,10-30 years,1.05,Proven,1.15,Below 30%,1,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.53575,Low,,,,
November,SK OIL,BARM-E061-LS,Idle,NC-RES,Healthy,P3-Within Limit,,3,24,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,3.99380625,Medium,,,,
November,SK OIL,BARM-E061-SS,Idle,EI-AL,Healthy,Intact,,2,24,10-30 years,1.05,Proven,1.15,Unknown,1.05,Unknown Cement Quality,1.05,Fit for purpose,1,No,1,2.6625375,Low,,,,
